"";"ED";"ES"
"Crateromys schadenbergi";0,000100743240918253;6,02970185694828e-05
"Crateromys paulus";7,5358974430136e-05;4,7850244508161e-05
"Crateromys australis";7,94218747131142e-05;4,46953416105078e-05
"Crateromys heaneyi";8,5493570279202e-05;4,69361869493241e-05
"Cremnomys cutchicus";5,89781565113713e-05;3,72046628946582e-05
"Cremnomys elvira";5,61277892090346e-05;1,55553028852079e-05
"Crossomys moncktoni";5,99039812656988e-05;1,24581607286698e-05
"Crunomys fallax";5,55378032525367e-05;8,23837093541053e-06
"Crunomys melanius";5,49678852043154e-05;1,37802689708709e-05
"Crunomys suncoides";5,85049691872302e-05;1,76026462991198e-05
"Crunomys celebensis";5,49145177976362e-05;4,98022036130223e-07
"Dacnomys millardi";5,7122477684357e-05;2,66598743446217e-06
"Dasymys rwandae";5,90995270812448e-05;1,95228472547144e-06
"Dasymys sua";5,90995270812448e-05;3,90456945094288e-06
"Dasymys rufulus";5,8059773035552e-05;5,53226197883591e-06
"Dasymys nudipes";6,08378870907433e-05;3,11511774595851e-05
"Dasymys incomtus";6,21550256245402e-05;2,56657042627391e-05
"Dasymys foxi";6,35893376714624e-05;3,25732612883288e-05
"Dasymys alleni";5,90995270812448e-05;7,80913890188576e-06
"Dasymys cabrali";5,90995270812448e-05;1,56182778037715e-05
"Dasymys montanus";5,95810460927332e-05;9,65909923134319e-06
"Dephomys eburneae";5,55629246039476e-05;2,8173133751401e-06
"Dephomys defua";5,66180436088687e-05;8,25402870480964e-06
"Desmomys yaldeni";5,64603443085776e-05;2,84176924135544e-08
"Desmomys harringtoni";5,64603443085776e-05;5,68353848271088e-08
"Diomys crumpi";5,70704873812274e-05;4,63547804213546e-06
"Diplothrix legata";5,62727664029234e-05;5,09457156225289e-06
"Echiothrix centrosa";5,64573418964908e-05;1,16055015203617e-07
"Echiothrix leucura";6,00564399597735e-05;1,70068001476513e-05
"Eropeplus canus";5,73285618144449e-05;5,16714321590751e-06
"Golunda ellioti";5,58699923379364e-05;3,74528169708273e-06
"Grammomys aridulus";5,5902563293154e-05;2,45706199747422e-06
"Grammomys kuru";5,64783100149554e-05;9,62360856512023e-06
"Grammomys buntingi";5,60144722659561e-05;4,91412399494844e-06
"Grammomys caniceps";5,5902563293154e-05;2,45706199747422e-06
"Grammomys cometes";6,02550257806438e-05;5,81508761712024e-05
"Grammomys dolichurus";5,62961809020059e-05;1,32482407981092e-05
"Grammomys dryas";5,51202783823466e-05;2,31871663907256e-06
"Grammomys ibeanus";5,62961809020059e-05;1,32482407981092e-05
"Grammomys macmillani";5,40278023860622e-05;7,20371821070941e-08
"Grammomys minnae";5,40278023860622e-05;1,44074364214188e-07
"Grammomys poensis";5,5173674425082e-05;1,52541446160257e-05
"Grammomys gigas";5,71365062866782e-05;9,66661404114005e-06
"Hadromys humei";5,65783115324322e-05;9,14081186704543e-06
"Hadromys yunnanensis";5,65783115324322e-05;1,82816237340909e-05
"Haeromys minahassae";5,83898562052832e-05;2,80103270508224e-05
"Haeromys pusillus";5,28317656968821e-05;6,92099516337208e-10
"Haeromys margarettae";5,64945155651149e-05;1,26663959852551e-05
"Hapalomys delacouri";5,88330153029059e-05;8,53524064455353e-06
"Hapalomys longicaudatus";5,62256843846294e-05;2,65256676520403e-07
"Heimyscus fumosus";5,52031068702483e-05;3,72437154204076e-06
"Hybomys lunaris";5,66150021395484e-05;1,55514055132245e-05
"Hybomys badius";5,66206459081442e-05;4,28641325166059e-06
"Hybomys basilii";5,66260960550576e-05;1,58049904307479e-05
"Hybomys univittatus";5,73125625729535e-05;3,14750389570834e-05
"Hybomys trivirgatus";5,78738311045145e-05;3,3229685186175e-05
"Hybomys planifrons";5,74122250494803e-05;5,635490315349e-05
"Hydromys neobritannicus";6,15828547501477e-05;2,53829348418981e-05
"Hydromys hussoni";6,39161067339862e-05;4,84921866514466e-05
"Hydromys habbema";6,13708178814807e-05;5,03462704762359e-05
"Hydromys chrysogaster";8,24853804734573e-05;5,26844327394792e-05
"Hydromys shawmayeri";6,49594330451659e-05;9,51680034356036e-05
"Hylomyscus parvus";5,40191227506142e-05;1,52844699371534e-08
"Hylomyscus stella";5,59099041550589e-05;1,67071125291088e-05
"Hylomyscus grandis";5,50322958445201e-05;4,00252388487793e-06
"Hylomyscus denniae";5,40278023860622e-05;2,88148728428376e-07
"Hylomyscus baeri";5,50322958445201e-05;4,00252388487793e-06
"Hylomyscus alleni";5,534631673965e-05;8,55673779146191e-06
"Hylomyscus aeta";5,40346545881449e-05;4,17513248911049e-09
"Hylomyscus carillus";5,71563554415823e-05;2,92429365548463e-05
"Hyomys goliath";8,97979045069281e-05;0,000182524792105876
"Hyomys dammermani";9,72186531201503e-05;0,000107138730927708
"Kadarsanomys sodyi";6,16208223379261e-05;3,27733829367552e-05
"Komodomys rintjanus";5,70704873812274e-05;4,63547804213546e-06
"Lamottemys okuensis";5,71113372014018e-05;5,4527189958518e-06
"Leggadina lakedownensis";5,61883165985419e-05;8,19350472247018e-06
"Leggadina forresti";5,40346545881449e-05;8,35026497822098e-09
"Lemniscomys linulus";5,80675541387141e-05;4,86357331890997e-06
"Lemniscomys mittendorfi";5,49303229385398e-05;6,74517103798191e-07
"Lemniscomys rosalia";5,74019328879406e-05;9,76216724164455e-06
"Lemniscomys roseveari";5,72290703230242e-05;1,61802216050793e-05
"Lemniscomys zebra";5,64180514784969e-05;2,60093148127981e-05
"Lemniscomys hoogstraali";5,69510168587609e-05;8,74736752680567e-06
"Lemniscomys griselda";5,52752586566267e-05;8,53743242864715e-06
"Lemniscomys striatus";5,61969371280836e-05;5,46921998051012e-06
"Lemniscomys barbarus";5,56552856839679e-05;2,31798711850681e-06
"Lemniscomys macculus";5,53582479779748e-05;1,31706342285623e-05
"Lemniscomys bellieri";5,71246433733322e-05;1,78857348532132e-05
"Lenomys meyeri";5,8304780181845e-05;9,97588263170774e-06
"Lenothrix canus";6,08392221688132e-05;4,89204729425977e-05
"Leopoldamys milleti";6,35502110162195e-05;2,77303719612479e-05
"Leopoldamys edwardsi";6,06613014971945e-05;4,71456056122971e-06
"Leopoldamys sabanus";6,40979259717831e-05;1,6269346976021e-05
"Leopoldamys siporanus";8,83265375698855e-05;9,31760489855117e-05
"Leopoldamys ciliatus";6,35502110162195e-05;2,77303719612479e-05
"Leopoldamys neilli";6,51254629066305e-05;3,1720232375545e-05
"Leporillus apicalis";5,77530692244233e-05;4,4193128665407e-07
"Leporillus conditor";6,47854956678891e-05;2,35480661377573e-05
"Leptomys ernstmayri";5,75615675450651e-05;1,52871881898573e-05
"Leptomys signatus";5,60689917414226e-05;3,18090678518972e-05
"Leptomys elegans";5,73467504369483e-05;5,35504009103977e-06
"Limnomys sibuanus";5,50195479374591e-05;1,27212056746423e-06
"Limnomys bryophilus";6,09925320988444e-05;3,35073774492108e-05
"Lorentzimys nouhuysi";5,51347314027422e-05;6,6251110125797e-06
"Macruromys elegans";6,22820826691157e-05;2,67355732744413e-05
"Macruromys major";6,47854956678891e-05;4,70961322755146e-05
"Madromys blanfordi";5,64573418964908e-05;2,32110030407233e-07
"Malacomys cansdalei";5,93081486483724e-05;1,61618066125032e-05
"Malacomys edwardsi";5,71807444621968e-05;1,60762306886909e-05
"Malacomys longipes";6,86090225131663e-05;0,000107333142346631
"Mallomys rothschildi";0,000101000351367444;0,000110029857554626
"Mallomys gunung";9,05339104240091e-05;1,72870624562519e-06
"Mallomys istapantap";0,000118578791761282;0,000198532638580941
"Mallomys aroaensis";9,92995592981494e-05;6,78638332552192e-05
"Malpaisomys insularis";5,64573418964908e-05;4,64220060814466e-07
"Mammelomys lanosus";6,20830070186662e-05;1,69828301785149e-05
"Mammelomys rattoides";6,37411265718665e-05;3,16084772064762e-05
"Margaretamys beccarii";5,74433893488187e-05;2,50376925858102e-06
"Margaretamys elegans";6,27624446760909e-05;2,9089588295585e-05
"Margaretamys parvus";5,78217134893193e-05;1,56956377686181e-05
"Mastacomys fuscus";6,41134432977364e-05;5,04330782356035e-05
"Mastomys shortridgei";5,67875696431032e-05;8,94286742660661e-06
"Mastomys pernanus";5,562431324144e-05;4,83916629225099e-06
"Mastomys natalensis";5,7417523758652e-05;1,63164808627248e-05
"Mastomys kollmannspergeri";5,78019205778776e-05;3,17764486186594e-05
"Mastomys huberti";5,56346994616004e-05;1,49331237361016e-05
"Mastomys erythroleucus";5,91053284477346e-05;1,86229140477258e-05
"Mastomys awashensis";5,56346994616004e-05;1,49331237361016e-05
"Mastomys coucha";5,83675337705195e-05;8,44222652337493e-06
"Maxomys wattsi";5,98156340211931e-05;5,86354292211728e-07
"Maxomys moi";5,98156340211931e-05;5,86354292211728e-07
"Maxomys alticola";5,64603443085776e-05;1,13670769654218e-07
"Maxomys baeodon";5,67489183771901e-05;2,50431200027381e-06
"Maxomys bartelsii";5,97366014928986e-05;7,64349474096791e-06
"Maxomys dollmani";5,91482354119111e-05;1,01482168070887e-06
"Maxomys hellwaldii";6,52789956153512e-05;3,06320289087242e-05
"Maxomys hylomyoides";5,66676724173076e-05;4,23286642892007e-06
"Maxomys inflatus";6,02989365158388e-05;4,40809881675307e-06
"Maxomys whiteheadi";5,72435836693288e-05;4,70534556939474e-06
"Maxomys musschenbroekii";5,67822101508027e-05;1,33876002275994e-06
"Maxomys ochraceiventer";6,21904211258e-05;5,3705563617208e-05
"Maxomys pagensis";6,37316312818051e-05;1,58198554215407e-05
"Maxomys panglima";6,53812023724136e-05;3,01385575790971e-05
"Maxomys rajah";5,99454062460159e-05;2,88998070547631e-05
"Maxomys surifer";5,95342503385064e-05;1,48607860982972e-05
"Maxomys inas";5,64603443085776e-05;2,27341539308435e-07
"Melasmothrix naso";5,5772767945744e-05;8,83179818427849e-06
"Melomys fulgens";6,02991779027118e-05;6,86754057569975e-06
"Melomys lutillus";5,75375247193934e-05;1,24030160308927e-07
"Melomys aerosus";6,02991779027118e-05;1,37350811513995e-05
"Melomys arcium";5,75375247193934e-05;1,24030160308927e-07
"Melomys bannisteri";5,75375247193934e-05;2,48060320617853e-07
"Melomys bougainville";6,29156053361324e-05;6,43960702447219e-05
"Melomys burtoni";5,86130018350388e-05;1,54666597991695e-05
"Melomys capensis";5,62256843846294e-05;5,30513353040805e-07
"Melomys caurinus";5,94525282960076e-05;1,61452836088237e-06
"Melomys cervinipes";5,707818594215e-05;4,12476948951969e-06
"Melomys cooperae";5,75375247193934e-05;4,96120641235706e-07
"Melomys dollmani";5,97645714494483e-05;1,56190802690448e-05
"Melomys fraterculus";5,52417692131252e-05;4,17081837891034e-06
"Melomys leucogaster";6,50693940904476e-05;3,52516757815349e-05
"Melomys howi";5,75375247193934e-05;9,92241282471412e-07
"Melomys talaudium";5,75375247193934e-05;1,98448256494282e-06
"Melomys matambuai";6,35201576626959e-05;2,85366002281782e-05
"Melomys obiensis";5,68553182633998e-05;7,83310266120114e-06
"Melomys paveli";5,75375247193934e-05;3,96896512988565e-06
"Melomys rubicola";5,85986906198e-05;4,86737147806018e-07
"Melomys rufescens";6,00252169126062e-05;3,31269820887163e-05
"Melomys spechti";5,75375247193934e-05;7,9379302597713e-06
"Melomys frigicola";5,75375247193934e-05;1,58758605195426e-05
"Mesembriomys gouldii";0,000100163125620977;0,000350381080679265
"Mesembriomys macrurus";6,53848172125087e-05;3,0804953177578e-05
"Micaelamys granti";5,39542405359696e-05;3,69147530443453e-06
"Micaelamys namaquensis";5,67292860459018e-05;8,96899485931357e-06
"Microhydromys musseri";5,64145092210268e-05;1,4578695389659e-05
"Microhydromys richardsoni";5,51977401612033e-05;1,66026509586112e-05
"Micromys minutus";5,46284425471109e-05;1,91115944274224e-07
"Millardia kathleenae";6,03519636447133e-05;1,63378707309908e-05
"Millardia gleadowi";5,55750377215102e-05;9,3190978028706e-06
"Millardia kondana";5,98156340211931e-05;1,17270858442346e-06
"Millardia meltada";5,62256843846294e-05;1,06102670608161e-06
"Muriculus imberbis";5,4873916105701e-05;4,34835617869735e-07
"Mus cervicolor";5,71556636218625e-05;7,57056114418528e-06
"Mus musculus";5,63457609096599e-05;7,34560107843588e-06
"Mus spicilegus";5,40970759024154e-05;1,98022801115805e-07
"Mus fragilicauda";5,62075385150007e-05;1,33996183727992e-05
"Mus cookii";5,6973519689822e-05;2,78468169753995e-05
"Mus macedonicus";5,43315864684752e-05;8,79484101977922e-07
"Mus caroli";5,43822068210258e-05;9,5704501170716e-07
"Mus spretus";5,63939810287171e-05;1,17919353019113e-05
"Mus booduga";5,47855020428497e-05;3,97039795426214e-06
"Mus terricolor";5,4002289059369e-05;1,22413933536524e-07
"Mus famulus";5,57622567059285e-05;2,41061192166278e-05
"Mus orangiae";5,40083739105283e-05;1,72032331596108e-06
"Mus tenellus";5,45069975777088e-05;7,62807806763933e-06
"Mus sorella";5,40083739105283e-05;1,72032331596108e-06
"Mus setzeri";5,50658054545376e-05;6,62307180126038e-06
"Mus setulosus";5,5430161168539e-05;1,4935229899842e-05
"Mus oubanguii";5,51435430842248e-05;7,754778260957e-06
"Mus neavei";5,46407327197767e-05;1,40858591307139e-05
"Mus musculoides";5,46284425471109e-05;3,82231888548448e-07
"Mus mattheyi";5,43174601167515e-05;7,04292956535697e-06
"Mus triton";5,68633768016244e-05;4,71191427848951e-05
"Mus indutus";5,56271093511382e-05;6,16216764601507e-06
"Mus haussa";5,45371575467842e-05;3,86294792879044e-06
"Mus goundae";5,63352189660517e-05;2,92492864091284e-05
"Mus callewaerti";5,44862343561293e-05;3,75340287288134e-06
"Mus bufo";5,46473981991925e-05;4,02830890740283e-06
"Mus baoulei";5,44862343561293e-05;3,75340287288134e-06
"Mus mahomet";5,36348464426516e-05;5,81386783923451e-08
"Mus minutoides";5,41191659348397e-05;2,51189353062614e-05
"Mus mayori";5,62621853075232e-05;8,16586768820712e-06
"Mus vulcani";5,53280135043148e-05;8,01184954947118e-06
"Mus crociduroides";5,57180446675134e-05;6,87940391718331e-06
"Mus pahari";5,61762766698224e-05;8,40177929533608e-06
"Mus shortridgei";5,63996888656375e-05;1,56648448602752e-05
"Mus saxicola";5,46171622336685e-05;2,59858145873588e-07
"Mus platythrix";5,4632958896857e-05;6,17482964411089e-06
"Mus phillipsi";5,71404136304218e-05;2,31469655175732e-05
"Mus fernandoni";5,51745575559141e-05;4,22361872157937e-06
"Mylomys rex";6,11592183228626e-05;1,55797874720908e-05
"Mylomys dybowskii";6,11592183228626e-05;1,55797874720908e-05
"Nilopegamys plumbeus";5,77179037739611e-05;9,35165542729427e-06
"Niviventer andersoni";5,98156340211931e-05;2,34541716884691e-06
"Niviventer confucianus";5,69560522451712e-05;8,03811534434545e-06
"Niviventer brahma";6,02991779027118e-05;2,7470162302799e-05
"Niviventer rapit";5,84602198775814e-05;3,17517210390852e-05
"Niviventer hinpoon";5,57095625348693e-05;3,17114123104261e-06
"Niviventer niviventer";5,85986906198e-05;9,73474295612035e-07
"Niviventer lepturus";5,67822101508027e-05;2,67752004551989e-06
"Niviventer langbianis";5,67489183771901e-05;2,50431200027381e-06
"Niviventer fulvescens";6,02675129792919e-05;2,01100079733551e-05
"Niviventer excelsior";5,97366014928986e-05;1,52869894819358e-05
"Niviventer eha";5,59777493530825e-05;8,61875394286503e-06
"Niviventer culturatus";6,9323076679167e-05;6,68712373095815e-05
"Niviventer cremoriventer";5,71490964462921e-05;5,18024120621286e-06
"Niviventer coninga";6,09373230948411e-05;1,89251141879504e-05
"Niviventer tenaster";6,04483519862564e-05;1,44725815196368e-05
"Niviventer fraternus";5,80141342507047e-05;1,57382095650667e-06
"Niviventer cameroni";5,80141342507047e-05;1,57382095650667e-06
"Notomys fuscus";5,47017073991844e-05;5,21919104747087e-07
"Notomys mordax";5,64603443085776e-05;4,5468307861687e-07
"Notomys mitchellii";5,53542071558709e-05;7,95226696297429e-06
"Notomys macrotis";5,64603443085776e-05;9,0936615723374e-07
"Notomys longicaudatus";5,85986906198e-05;1,94694859122407e-06
"Notomys cervinus";5,47017073991844e-05;1,04383820949417e-06
"Notomys aquilo";5,51364840903187e-05;7,5697884721084e-06
"Notomys amplus";5,64603443085776e-05;1,81873231446748e-06
"Notomys alexis";5,47017073991844e-05;2,08767641898835e-06
"Oenomys hypoxanthus";5,64603443085776e-05;3,63746462893496e-06
"Oenomys ornatus";5,97468274774175e-05;1,75635931416352e-05
"Palawanomys furvus";5,77500756809583e-05;9,75728651862246e-06
"Papagomys theodorverhoeveni";5,64573418964908e-05;9,28440121628932e-07
"Papagomys armandvillei";5,74831988878616e-05;9,27095608427093e-06
"Parahydromys asper";8,10671930776779e-05;4,64995199644101e-05
"Paraleptomys wilhelmina";5,50329854576664e-05;5,11030343554225e-06
"Paraleptomys rufilatus";5,49145177976362e-05;9,96044072260446e-07
"Paramelomys mollis";5,71383105411632e-05;2,90997170314797e-05
"Paramelomys moncktoni";6,04703907008556e-05;9,92992440115412e-06
"Paramelomys naso";5,79941632182248e-05;5,03739629768806e-06
"Paramelomys levipes";5,84527394159135e-05;3,06108190104925e-06
"Paramelomys platyops";5,88282259658361e-05;4,67131909528953e-06
"Paramelomys rubex";5,687611574945e-05;9,81237479812954e-06
"Paramelomys steini";5,79941632182248e-05;5,03739629768806e-06
"Paramelomys lorentzii";5,77530692244233e-05;8,8386257330814e-07
"Paramelomys gressitti";5,79941632182248e-05;1,00747925953761e-05
"Paruromys dominator";6,73823555772638e-05;5,27395136703687e-05
"Paulamys naso";6,12214375200399e-05;1,37409425898748e-05
"Pelomys campanae";5,54512054405025e-05;4,05097513218595e-06
"Pelomys fallax";5,95248238844145e-05;3,49651741815358e-06
"Pelomys hopkinsi";5,63145042599952e-05;1,60433926900479e-05
"Pelomys isseli";5,50195479374591e-05;2,54424113492846e-06
"Pelomys minor";5,45673016518922e-05;3,81353615400642e-06
"Phloeomys cumingi";0,000118578791761282;0,000198532638580941
"Phloeomys pallidus";0,000106738739593689;0,00012535350080879
"Pithecheir parvus";6,11573452514841e-05;1,45436340952347e-05
"Pithecheir melanurus";6,18840729946696e-05;1,51221556642407e-05
"Pithecheirops otion";5,64573418964908e-05;1,85688024325786e-06
"Pogonomelomys mayeri";6,52083943744521e-05;3,40451449368353e-05
"Pogonomelomys bruijni";5,96580037749479e-05;1,93181984626864e-05
"Pogonomys sylvestris";6,07581946732386e-05;3,30644226315329e-05
"Pogonomys fergussoniensis";5,58512346993461e-05;4,88291721938591e-06
"Pogonomys loriae";6,4588902153975e-05;5,44336374664499e-05
"Pogonomys macrourus";5,7083378283008e-05;1,60951608462868e-05
"Pogonomys championi";5,8101361532107e-05;3,15464043392065e-05
"Pseudohydromys ellermani";5,46171622336685e-05;2,59858145873588e-07
"Pseudohydromys fuscus";5,53087725576819e-05;7,37674587135382e-06
"Pseudohydromys murinus";5,78022918504116e-05;2,56991521539636e-05
"Pseudohydromys occidentalis";5,58304846885508e-05;1,45692701335724e-05
"Pseudomys desertor";5,42978507111491e-05;1,5641009823493e-06
"Pseudomys oralis";6,41008731078185e-05;2,7495855980203e-05
"Pseudomys occidentalis";5,53020114155512e-05;2,25088850114961e-06
"Pseudomys nanus";5,53020114155512e-05;4,50177700229922e-06
"Pseudomys johnsoni";5,48012618631615e-05;1,82118612096205e-07
"Pseudomys higginsi";5,86393672817781e-05;2,87833883798251e-05
"Pseudomys hermannsburgensis";5,48012618631615e-05;3,64237224192411e-07
"Pseudomys gracilicaudatus";5,73818594308444e-05;8,17829146243449e-06
"Pseudomys gouldii";5,45673016518922e-05;7,62707230801283e-06
"Pseudomys glaucus";5,49360403285673e-05;1,33332189030441e-05
"Pseudomys patrius";5,43315864684752e-05;1,75896820395584e-06
"Pseudomys fieldi";5,63573405174378e-05;4,20129314074579e-06
"Pseudomys novaehollandiae";5,40346545881449e-05;1,6700529956442e-08
"Pseudomys delicatulus";5,38806408847911e-05;5,93573523783008e-08
"Pseudomys chapmani";5,48012618631615e-05;7,28474448384822e-07
"Pseudomys calabyi";5,62283235918373e-05;2,72821555662673e-05
"Pseudomys bolami";5,63244256655709e-05;6,28758527678258e-06
"Pseudomys australis";5,69560522451712e-05;1,60762306886909e-05
"Pseudomys apodemoides";5,40346545881449e-05;3,34010599128839e-08
"Pseudomys albocinereus";5,77696054190645e-05;6,41695072480195e-06
"Pseudomys fumeus";5,62256843846294e-05;2,12205341216322e-06
"Pseudomys shortridgei";5,62256843846294e-05;4,24410682432644e-06
"Pseudomys pilligaensis";5,38806408847911e-05;1,18714704756602e-07
"Pseudomys laborifex";5,48012618631615e-05;1,45694889676964e-06
"Rattus novaeguineae";6,08306250942293e-05;1,34466347139568e-05
"Rattus lutreolus";6,11573452514841e-05;2,90872681904693e-05
"Rattus sanila";5,77530692244233e-05;2,76207054158794e-08
"Rattus salocco";5,77530692244233e-05;2,76207054158794e-08
"Rattus richardsoni";5,88330153029059e-05;8,53524064455353e-06
"Rattus praetor";6,54442593385059e-05;3,00473127922367e-05
"Rattus palmarum";8,61287141382596e-05;9,67519075144833e-05
"Rattus omichlodes";5,6533535915991e-05;1,69764272973058e-05
"Rattus simalurensis";6,30659864691673e-05;1,63747669718014e-05
"Rattus norvegicus";6,40979259717831e-05;1,6269346976021e-05
"Rattus nitidus";6,15543452854032e-05;2,65783193681761e-05
"Rattus pyctoris";5,77530692244233e-05;5,52414108317588e-08
"Rattus niobe";5,71451484235467e-05;1,65171330149022e-05
"Rattus ranjiniae";5,91482354119111e-05;2,02964336141774e-06
"Rattus nativitatis";5,77530692244233e-05;1,10482821663518e-07
"Rattus morotaiensis";6,50696772527489e-05;3,23411355149478e-05
"Rattus osgoodi";6,03519636447133e-05;1,63378707309908e-05
"Rattus tiomanicus";5,97827180790503e-05;1,38728580284044e-05
"Rattus xanthurus";6,98503850788038e-05;3,26757042664313e-05
"Rattus villosissimus";6,03239142682212e-05;6,85961777527147e-06
"Rattus rattus";6,45514946623923e-05;5,37434363854296e-05
"Rattus verecundus";6,21904211258e-05;5,3705563617208e-05
"Rattus vandeuseni";5,88242723760617e-05;2,93545792341272e-05
"Rattus pelurus";6,1934784524059e-05;1,48813523430521e-05
"Rattus satarae";5,77530692244233e-05;2,20965643327035e-07
"Rattus pococki";5,77530692244233e-05;4,4193128665407e-07
"Rattus mordax";6,23479873806133e-05;1,34839956344414e-05
"Rattus timorensis";6,24818643873042e-05;1,64971999983835e-05
"Rattus tawitawiensis";6,4005467830052e-05;5,40884823949905e-05
"Rattus tanezumi";6,03239142682212e-05;6,85961777527147e-06
"Rattus stoicus";6,89105916263063e-05;5,11371228985137e-05
"Rattus steini";6,26828779094348e-05;2,73745206317008e-05
"Rattus sordidus";6,44681534696892e-05;5,36292722400854e-05
"Rattus tunneyi";6,99114296547036e-05;0,000102212292768572
"Rattus montanus";5,94525282960076e-05;3,22905672176474e-06
"Rattus exulans";5,78200333102503e-05;1,84382316266022e-05
"Rattus everetti";6,21973552842335e-05;9,78404462880183e-06
"Rattus enganus";6,84041948247128e-05;3,13440878086252e-05
"Rattus elaphinus";6,20661486182676e-05;2,67144508920188e-05
"Rattus colletti";5,57095625348693e-05;3,17114123104261e-06
"Rattus feliceus";7,16065655477266e-05;6,26881756172505e-05
"Rattus blangorum";5,77530692244233e-05;8,8386257330814e-07
"Rattus bontanus";6,86255412589635e-05;5,59413211440074e-05
"Rattus arrogans";5,77530692244233e-05;1,76772514661628e-06
"Rattus argentiventer";6,09977534787878e-05;1,36137630985153e-05
"Rattus arfakiensis";5,77530692244233e-05;3,53545029323256e-06
"Rattus annandalei";6,50741127941082e-05;3,15388049813894e-05
"Rattus andamanensis";5,77530692244233e-05;7,07090058646512e-06
"Rattus adustus";6,30994816868508e-05;2,64909785751761e-05
"Rattus burrus";6,27776730853719e-05;3,08989499823755e-05
"Rattus jobiensis";8,40659649195888e-05;5,20113700763546e-05
"Rattus mindorensis";5,94525282960076e-05;6,45811344352948e-06
"Rattus macleari";5,77530692244233e-05;1,41418011729302e-05
"Rattus lugens";6,37579614722493e-05;2,70352592519301e-05
"Rattus losea";5,5377930122837e-05;2,02548756609297e-06
"Rattus leucopus";6,70087929952545e-05;5,76508070375408e-05
"Rattus korinchi";6,04833729286764e-05;1,27465103625452e-05
"Rattus fuscipes";6,08306250942293e-05;1,34466347139568e-05
"Rattus koopmani";6,40104382611482e-05;3,2424346389247e-05
"Rattus mollicomulus";6,07213927544827e-05;8,76524651468711e-06
"Rattus marmosurus";6,35362052188671e-05;1,56282059794389e-05
"Rattus baluensis";6,21299308854351e-05;1,00023242816523e-05
"Rattus hoogerwerfi";5,99039812656988e-05;2,49163214573397e-05
"Rattus hoffmanni";5,98156340211931e-05;4,69083433769383e-06
"Rattus hainaldi";6,30994658176179e-05;2,6391643512094e-05
"Rattus giluwensis";6,14283281253164e-05;4,45200452547885e-06
"Rhabdomys dilectus";5,6174511994578e-05;2,56438608445968e-05
"Rhabdomys pumilio";5,6174511994578e-05;2,56438608445968e-05
"Rhagamys orthodon";5,64573418964908e-05;3,71376048651573e-06
"Rhynchomys isarogensis";6,36388749725594e-05;5,44298917072163e-05
"Rhynchomys soricoides";6,52615902470486e-05;2,68805030577499e-05
"Solomys salebrosus";7,67076492470493e-05;4,78990381241608e-05
"Solomys sapientis";8,12498435524309e-05;9,57328312479847e-05
"Solomys salamonis";8,93014813830653e-05;9,89992284818775e-05
"Solomys ponceleti";7,86137848143395e-05;4,77957074550291e-07
"Solomys spriggsarum";0,000104935117483823;0,000352499730770108
"Sommeromys macrorhinos";5,64573418964908e-05;7,42752097303146e-06
"Spelaeomys florensis";5,64573418964908e-05;1,48550419460629e-05
"Srilankamys ohiensis";6,12258559562432e-05;3,23784165550723e-05
"Stenocephalemys ruppi";5,56572245786828e-05;4,29623140117571e-06
"Stenocephalemys albipes";5,82997577159471e-05;3,06135312766616e-05
"Stenocephalemys albocaudata";6,26503386105012e-05;1,45207102718574e-05
"Stenocephalemys griseicauda";6,03251879500931e-05;3,34314679416311e-05
"Stochomys longicaudatus";5,70954355075508e-05;7,917863973637e-06
"Sundamys maxi";6,2456174914122e-05;2,54998829166862e-05
"Sundamys muelleri";7,26754572821153e-05;0,000110732663867204
"Sundamys infraluteus";8,18706812043485e-05;8,80270500758696e-05
"Taeromys punicans";6,06400878607565e-05;1,26028862516598e-05
"Taeromys callitrichus";7,05831361218434e-05;0,000113290531702845
"Taeromys taerae";6,61716207530937e-05;1,78069736584359e-05
"Taeromys microbullatus";6,33229488296946e-05;2,71309390669012e-05
"Taeromys hamatus";6,37316312818051e-05;3,16397108430814e-05
"Taeromys arcuatus";6,25759947623141e-05;2,7663927001731e-05
"Taeromys celebensis";6,89105916263063e-05;5,11371228985137e-05
"Tarsomys echinatus";6,42774171930842e-05;2,76579750638985e-05
"Tarsomys apoensis";5,65424029487229e-05;7,35105735592067e-06
"Tateomys macrocercus";5,86310564409046e-05;2,96250763614625e-05
"Tateomys rhinogradoides";5,84527394159135e-05;3,06108190104925e-06
"Thallomys loringi";5,83076291111639e-05;1,84021745621308e-05
"Thallomys shortridgei";5,83409852074085e-05;1,47651933027125e-05
"Thallomys nigricauda";6,34993444028757e-05;2,82641652365634e-05
"Thallomys paedulcus";6,04703907008556e-05;9,92992440115412e-06
"Thamnomys kempi";5,65424029487229e-05;1,47021147118413e-05
"Thamnomys major";5,78082893768616e-05;2,91312189915618e-05
"Thamnomys venustus";5,7229557699633e-05;1,12217727120767e-05
"Tokudaia muenninki";7,17954801128605e-05;0,000104310117996247
"Tokudaia osimensis";6,09375189461179e-05;2,79980322256288e-05
"Tryphomys adustus";6,01790182166879e-05;1,27314749132273e-05
"Uromys siebersi";8,20030055668287e-05;4,25907363832649e-05
"Uromys boeadii";8,20030055668287e-05;4,25907363832649e-05
"Uromys anak";0,000109137359952714;0,000357874738110151
"Uromys hadrourus";6,48205009344679e-05;1,66288265946463e-05
